,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
575435,2015,2,8,7,DL,2031,N318US,MDW,ATL,710,750.0,40.0,10.0,800.0,120.0,95.0,81.0,591,1021.0,4.0,1010,1025.0,15.0,0,0,,0.0,0.0,15.0,0.0,0.0
835039,2015,2,24,2,AA,2212,N467AA,DFW,STL,1910,1907.0,-3.0,11.0,1918.0,94.0,85.0,71.0,550,2029.0,3.0,2044,2032.0,-12.0,0,0,,,,,,
3531552,2015,8,8,6,AA,1736,N746UW,IAD,LAX,750,805.0,15.0,9.0,814.0,345.0,308.0,284.0,2288,958.0,15.0,1035,1013.0,-22.0,0,0,,,,,,
1471752,2015,4,5,7,WN,559,N7724A,OAK,LAS,1000,1000.0,0.0,12.0,1012.0,85.0,83.0,64.0,407,1116.0,7.0,1125,1123.0,-2.0,0,0,,,,,,
3739956,2015,8,20,4,DL,420,N196DN,JFK,LAX,1705,1703.0,-2.0,96.0,1839.0,390.0,435.0,322.0,2475,2101.0,17.0,2035,2118.0,43.0,0,0,,43.0,0.0,0.0,0.0,0.0
5309238,2015,11,29,7,UA,1705,N473UA,ORD,BOS,859,956.0,57.0,24.0,1020.0,140.0,123.0,94.0,867,1254.0,5.0,1219,1259.0,40.0,0,0,,0.0,0.0,0.0,40.0,0.0
4276218,2015,9,24,4,OO,5607,N919SW,CVG,ORD,607,621.0,14.0,19.0,640.0,78.0,69.0,43.0,265,623.0,7.0,625,630.0,5.0,0,0,,,,,,
4433409,2015,10,4,7,WN,235,N640SW,12191,10397,735,,,,,120.0,,,696,,,1035,,,0,1,A,,,,,
1760092,2015,4,23,4,EV,5228,N872AS,CID,DTW,625,615.0,-10.0,17.0,632.0,96.0,92.0,65.0,430,837.0,10.0,901,847.0,-14.0,0,0,,,,,,
4870589,2015,10,31,6,F9,1125,N205FR,12889,14771,1900,1855.0,-5.0,16.0,1911.0,95.0,101.0,68.0,414,2019.0,17.0,2035,2036.0,1.0,0,0,,,,,,
4985650,2015,11,8,7,OO,6382,N130SY,SFO,BOI,905,859.0,-6.0,27.0,926.0,104.0,101.0,69.0,522,1135.0,5.0,1149,1140.0,-9.0,0,0,,,,,,
1492699,2015,4,6,1,EV,4143,N17159,CLE,MKE,1423,1419.0,-4.0,8.0,1427.0,87.0,72.0,59.0,328,1426.0,5.0,1450,1431.0,-19.0,0,0,,,,,,
1808298,2015,4,26,7,UA,1094,N37290,DEN,IAD,755,800.0,5.0,16.0,816.0,204.0,192.0,169.0,1452,1305.0,7.0,1319,1312.0,-7.0,0,0,,,,,,
862554,2015,2,26,4,B6,1126,N206JB,FLL,RDU,1421,1421.0,0.0,11.0,1432.0,123.0,113.0,97.0,680,1609.0,5.0,1624,1614.0,-10.0,0,0,,,,,,
249172,2015,1,17,6,WN,3763,N8643A,SAN,DEN,720,720.0,0.0,9.0,729.0,145.0,133.0,118.0,853,1027.0,6.0,1045,1033.0,-12.0,0,0,,,,,,
5358837,2015,12,2,3,B6,85,N304JB,BUF,MCO,830,928.0,58.0,9.0,937.0,164.0,165.0,152.0,1011,1209.0,4.0,1114,1213.0,59.0,0,0,,1.0,0.0,6.0,52.0,0.0
5720598,2015,12,25,5,WN,3586,N450WN,DEN,STL,1510,1536.0,26.0,11.0,1547.0,115.0,104.0,88.0,770,1815.0,5.0,1805,1820.0,15.0,0,0,,0.0,0.0,0.0,15.0,0.0
5453413,2015,12,8,2,B6,1125,N351JB,RDU,FLL,1128,1124.0,-4.0,12.0,1136.0,123.0,124.0,105.0,680,1321.0,7.0,1331,1328.0,-3.0,0,0,,,,,,
2405667,2015,6,2,2,WN,2406,N7724A,PHX,SNA,805,802.0,-3.0,11.0,813.0,75.0,72.0,56.0,338,909.0,5.0,920,914.0,-6.0,0,0,,,,,,
3433319,2015,8,2,7,AA,1719,N673AW,TPA,CLT,1335,1329.0,-6.0,12.0,1341.0,104.0,103.0,75.0,507,1456.0,16.0,1519,1512.0,-7.0,0,0,,,,,,
1978705,2015,5,6,3,UA,550,N401UA,PDX,DEN,1538,1537.0,-1.0,13.0,1550.0,152.0,160.0,137.0,991,1907.0,10.0,1910,1917.0,7.0,0,0,,,,,,
3663828,2015,8,16,7,WN,1922,N566WN,BWI,ATL,825,825.0,0.0,13.0,838.0,125.0,113.0,89.0,577,1007.0,11.0,1030,1018.0,-12.0,0,0,,,,,,
1977825,2015,5,6,3,EV,4155,N16976,IAH,JAN,1449,1447.0,-2.0,17.0,1504.0,77.0,79.0,59.0,351,1603.0,3.0,1606,1606.0,0.0,0,0,,,,,,
2833874,2015,6,27,6,MQ,3047,N668MQ,FSD,ORD,1521,1514.0,-7.0,17.0,1531.0,101.0,105.0,67.0,462,1638.0,21.0,1702,1659.0,-3.0,0,0,,,,,,
2398109,2015,6,1,1,EV,5608,N200PQ,PHF,ATL,1723,1718.0,-5.0,15.0,1733.0,107.0,106.0,84.0,508,1857.0,7.0,1910,1904.0,-6.0,0,0,,,,,,
2335644,2015,5,28,4,DL,998,N915AT,GPT,ATL,1832,1940.0,68.0,12.0,1952.0,87.0,68.0,50.0,352,2142.0,6.0,2059,2148.0,49.0,0,0,,0.0,0.0,0.0,49.0,0.0
3440952,2015,8,2,7,EV,4443,N14905,EWR,PWM,2116,2207.0,51.0,15.0,2222.0,80.0,65.0,45.0,284,2307.0,5.0,2236,2312.0,36.0,0,0,,0.0,0.0,0.0,36.0,0.0
2724629,2015,6,21,7,WN,278,N638SW,MCO,MKE,905,911.0,6.0,21.0,932.0,165.0,169.0,144.0,1066,1056.0,4.0,1050,1100.0,10.0,0,0,,,,,,
5618321,2015,12,18,5,WN,1059,N205WN,DAL,MCI,2045,2058.0,13.0,16.0,2114.0,85.0,92.0,71.0,460,2225.0,5.0,2210,2230.0,20.0,0,0,,7.0,0.0,4.0,9.0,0.0
2642627,2015,6,16,2,OO,5259,N932EV,GRB,ORD,1040,1146.0,66.0,15.0,1201.0,58.0,65.0,36.0,173,1237.0,14.0,1138,1251.0,73.0,0,0,,7.0,0.0,59.0,7.0,0.0
2161361,2015,5,17,7,NK,371,N618NK,FLL,BQN,2343,2346.0,3.0,18.0,4.0,141.0,146.0,118.0,982,202.0,10.0,204,212.0,8.0,0,0,,,,,,
1442053,2015,4,3,5,OO,5166,N983CA,DEN,BIS,955,1034.0,39.0,17.0,1051.0,102.0,93.0,71.0,516,1302.0,5.0,1237,1307.0,30.0,0,0,,0.0,0.0,29.0,1.0,0.0
324964,2015,1,22,4,OO,4791,N452SW,BNA,MSP,1008,1005.0,-3.0,19.0,1024.0,137.0,137.0,111.0,695,1215.0,7.0,1225,1222.0,-3.0,0,0,,,,,,
5811149,2015,12,31,4,WN,6109,N289CT,TUS,SAN,1105,1119.0,14.0,7.0,1126.0,75.0,66.0,56.0,368,1122.0,3.0,1120,1125.0,5.0,0,0,,,,,,
1005728,2015,3,7,6,EV,3262,N18556,ORD,MSP,1550,1604.0,14.0,24.0,1628.0,98.0,93.0,63.0,334,1731.0,6.0,1728,1737.0,9.0,0,0,,,,,,
5529687,2015,12,13,7,WN,499,N8328A,LAX,BWI,1225,1225.0,0.0,12.0,1237.0,295.0,292.0,264.0,2329,2001.0,16.0,2020,2017.0,-3.0,0,0,,,,,,
2739864,2015,6,22,1,US,1933,N947UW,DTW,PHL,711,741.0,30.0,19.0,800.0,109.0,89.0,65.0,453,905.0,5.0,900,910.0,10.0,0,0,,,,,,
2348775,2015,5,29,5,AA,1601,N3BPAA,JFK,DFW,1445,1454.0,9.0,25.0,1519.0,243.0,237.0,194.0,1391,1733.0,18.0,1748,1751.0,3.0,0,0,,,,,,
4338322,2015,9,28,1,EV,4384,N16571,ELP,IAH,635,630.0,-5.0,12.0,642.0,118.0,119.0,97.0,667,919.0,10.0,933,929.0,-4.0,0,0,,,,,,
4656658,2015,10,18,7,DL,1190,N909DA,10397,10874,905,910.0,5.0,14.0,924.0,95.0,97.0,78.0,528,1042.0,5.0,1040,1047.0,7.0,0,0,,,,,,
4934230,2015,11,4,3,DL,2830,N596NW,MCO,ATL,1930,1931.0,1.0,11.0,1942.0,96.0,98.0,68.0,404,2050.0,19.0,2106,2109.0,3.0,0,0,,,,,,
5181732,2015,11,20,5,DL,1486,N924DN,ATL,LGA,1245,1240.0,-5.0,12.0,1252.0,134.0,112.0,94.0,762,1426.0,6.0,1459,1432.0,-27.0,0,0,,,,,,
3512051,2015,8,7,5,WN,290,N943WN,MDW,DTW,555,553.0,-2.0,7.0,600.0,65.0,59.0,42.0,228,742.0,10.0,800,752.0,-8.0,0,0,,,,,,
5080080,2015,11,14,6,AA,448,N651AW,SLC,CLT,25,44.0,19.0,12.0,56.0,223.0,215.0,198.0,1727,614.0,5.0,608,619.0,11.0,0,0,,,,,,
5095632,2015,11,15,7,AA,164,N784AA,SFO,JFK,840,841.0,1.0,23.0,904.0,337.0,354.0,318.0,2586,1722.0,13.0,1717,1735.0,18.0,0,0,,18.0,0.0,0.0,0.0,0.0
754662,2015,2,19,4,B6,1784,N554JB,MCO,JFK,1553,2037.0,284.0,15.0,2052.0,157.0,141.0,120.0,944,2252.0,6.0,1830,2258.0,268.0,0,0,,0.0,0.0,268.0,0.0,0.0
1008013,2015,3,7,6,OO,4540,N549CA,SJC,LAX,1829,1843.0,14.0,18.0,1901.0,88.0,81.0,53.0,308,1954.0,10.0,1957,2004.0,7.0,0,0,,,,,,
796081,2015,2,22,7,OO,4462,N631SK,ABQ,SLC,1240,1235.0,-5.0,12.0,1247.0,103.0,114.0,76.0,493,1403.0,26.0,1423,1429.0,6.0,0,0,,,,,,
3176066,2015,7,18,6,AS,527,N526AS,SNA,SEA,805,754.0,-11.0,10.0,804.0,155.0,157.0,140.0,978,1024.0,7.0,1040,1031.0,-9.0,0,0,,,,,,
4489989,2015,10,7,3,OO,4561,N445SW,14869,14831,1505,1501.0,-4.0,17.0,1518.0,115.0,109.0,89.0,584,1547.0,3.0,1600,1550.0,-10.0,0,0,,,,,,
3690077,2015,8,17,1,WN,1221,N412WN,MCI,DAL,1720,1720.0,0.0,7.0,1727.0,85.0,78.0,67.0,460,1834.0,4.0,1845,1838.0,-7.0,0,0,,,,,,
357090,2015,1,24,6,AA,1030,N4YLAA,DFW,JAX,1115,1110.0,-5.0,12.0,1122.0,131.0,118.0,101.0,918,1403.0,5.0,1426,1408.0,-18.0,0,0,,,,,,
5148404,2015,11,18,3,DL,2297,N684DA,ATL,JAX,1230,1233.0,3.0,12.0,1245.0,67.0,63.0,45.0,270,1330.0,6.0,1337,1336.0,-1.0,0,0,,,,,,
2749886,2015,6,22,1,AA,65,N855AA,JFK,MIA,1700,1659.0,-1.0,30.0,1729.0,213.0,184.0,144.0,1089,1953.0,10.0,2033,2003.0,-30.0,0,0,,,,,,
2075162,2015,5,12,2,US,1707,N944UW,PHL,SAT,1540,1535.0,-5.0,15.0,1550.0,248.0,229.0,210.0,1496,1820.0,4.0,1848,1824.0,-24.0,0,0,,,,,,
469603,2015,1,31,6,F9,263,N919FR,DEN,SNA,2110,2107.0,-3.0,27.0,2134.0,139.0,133.0,102.0,846,2216.0,4.0,2229,2220.0,-9.0,0,0,,,,,,
333542,2015,1,22,4,OO,6255,N766SK,SAN,SFO,1842,1838.0,-4.0,11.0,1849.0,93.0,86.0,71.0,447,2000.0,4.0,2015,2004.0,-11.0,0,0,,,,,,
4317594,2015,9,26,6,OO,6217,N792SK,ORD,SBN,1553,1551.0,-2.0,19.0,1610.0,44.0,42.0,19.0,84,1729.0,4.0,1737,1733.0,-4.0,0,0,,,,,,
5443048,2015,12,7,1,WN,1752,N952WN,LAS,MKE,1705,1704.0,-1.0,12.0,1716.0,205.0,209.0,192.0,1524,2228.0,5.0,2230,2233.0,3.0,0,0,,,,,,
2777676,2015,6,24,3,MQ,3353,N644MQ,ABI,DFW,1016,1006.0,-10.0,9.0,1015.0,58.0,79.0,36.0,158,1051.0,34.0,1114,1125.0,11.0,0,0,,,,,,
573222,2015,2,7,6,UA,1650,N14704,ORD,ATL,1935,1928.0,-7.0,11.0,1939.0,119.0,103.0,86.0,606,2205.0,6.0,2234,2211.0,-23.0,0,0,,,,,,
5667747,2015,12,22,2,WN,2995,N560WN,DAL,LAX,615,620.0,5.0,19.0,639.0,205.0,217.0,187.0,1246,746.0,11.0,740,757.0,17.0,0,0,,17.0,0.0,0.0,0.0,0.0
4310672,2015,9,26,6,OO,6517,N970SW,TUS,LAX,757,852.0,55.0,18.0,910.0,98.0,101.0,72.0,451,1022.0,11.0,935,1033.0,58.0,0,0,,58.0,0.0,0.0,0.0,0.0
5642806,2015,12,20,7,WN,431,N258WN,BUR,SJC,1405,1425.0,20.0,12.0,1437.0,65.0,71.0,57.0,296,1534.0,2.0,1510,1536.0,26.0,0,0,,26.0,0.0,0.0,0.0,0.0
4257324,2015,9,22,2,OO,5357,N946SW,DEN,RKS,1910,1905.0,-5.0,13.0,1918.0,69.0,52.0,37.0,260,1955.0,2.0,2019,1957.0,-22.0,0,0,,,,,,
3735897,2015,8,20,4,WN,321,N763SW,TPA,BDL,1300,1336.0,36.0,14.0,1350.0,170.0,170.0,152.0,1111,1622.0,4.0,1550,1626.0,36.0,0,0,,0.0,0.0,0.0,36.0,0.0
92421,2015,1,6,2,EV,5805,N15986,MFE,IAH,1910,1858.0,-12.0,12.0,1910.0,75.0,74.0,56.0,316,2006.0,6.0,2025,2012.0,-13.0,0,0,,,,,,
261248,2015,1,18,7,AA,1460,N425AA,DFW,PHX,750,745.0,-5.0,11.0,756.0,165.0,149.0,130.0,868,906.0,8.0,935,914.0,-21.0,0,0,,,,,,
866763,2015,2,26,4,DL,1834,N904DA,STL,ATL,1828,1827.0,-1.0,9.0,1836.0,97.0,88.0,71.0,484,2047.0,8.0,2105,2055.0,-10.0,0,0,,,,,,
5280953,2015,11,27,5,OO,6415,N971SW,DEN,GTF,1138,1136.0,-2.0,31.0,1207.0,121.0,117.0,81.0,624,1328.0,5.0,1339,1333.0,-6.0,0,0,,,,,,
2258823,2015,5,23,6,UA,1724,N37427,KOA,SFO,2116,2147.0,31.0,12.0,2159.0,312.0,283.0,265.0,2367,524.0,6.0,528,530.0,2.0,0,0,,,,,,
235421,2015,1,16,5,OO,4506,N823AS,MSP,BIS,905,901.0,-4.0,51.0,952.0,97.0,132.0,77.0,386,1109.0,4.0,1042,1113.0,31.0,0,0,,31.0,0.0,0.0,0.0,0.0
1164327,2015,3,17,2,US,1735,N561UW,CLT,LAS,1125,1121.0,-4.0,13.0,1134.0,296.0,269.0,249.0,1916,1243.0,7.0,1321,1250.0,-31.0,0,0,,,,,,
4426434,2015,10,3,6,UA,897,N670UA,11618,12266,1400,1358.0,-2.0,23.0,1421.0,215.0,206.0,174.0,1400,1615.0,9.0,1635,1624.0,-11.0,0,0,,,,,,
871891,2015,2,27,5,AA,1383,N478AA,DFW,IAH,724,754.0,30.0,15.0,809.0,66.0,66.0,45.0,224,854.0,6.0,830,900.0,30.0,0,0,,0.0,0.0,30.0,0.0,0.0
2986472,2015,7,7,2,EV,4149,N14904,FNT,ORD,618,610.0,-8.0,27.0,637.0,70.0,96.0,55.0,223,632.0,14.0,628,646.0,18.0,0,0,,18.0,0.0,0.0,0.0,0.0
2007965,2015,5,8,5,AA,277,N5EAAA,SAN,DFW,1110,1108.0,-2.0,20.0,1128.0,175.0,184.0,147.0,1171,1555.0,17.0,1605,1612.0,7.0,0,0,,,,,,
1730254,2015,4,21,2,VX,953,N526VA,SAN,SFO,925,1037.0,72.0,17.0,1054.0,95.0,92.0,72.0,447,1206.0,3.0,1100,1209.0,69.0,0,0,,69.0,0.0,0.0,0.0,0.0
3358798,2015,7,29,3,DL,1143,N904DL,CVG,ATL,600,605.0,5.0,13.0,618.0,87.0,80.0,61.0,373,719.0,6.0,727,725.0,-2.0,0,0,,,,,,
1541705,2015,4,9,4,UA,780,N472UA,IAH,MIA,1334,1341.0,7.0,21.0,1402.0,145.0,148.0,116.0,964,1658.0,11.0,1659,1709.0,10.0,0,0,,,,,,
860481,2015,2,26,4,WN,205,N730SW,TUS,LAS,1215,1414.0,119.0,7.0,1421.0,75.0,74.0,63.0,365,1424.0,4.0,1230,1428.0,118.0,0,0,,0.0,0.0,3.0,115.0,0.0
1942294,2015,5,4,1,OO,3454,N225AG,PDX,BUR,1220,1212.0,-8.0,9.0,1221.0,130.0,131.0,119.0,817,1420.0,3.0,1430,1423.0,-7.0,0,0,,,,,,
489358,2015,2,2,1,MQ,3662,N612MQ,ORD,TOL,1115,,,,,51.0,,,213,,,1306,,,0,1,C,,,,,
934772,2015,3,3,2,AA,224,N860AA,LAX,LAS,920,926.0,6.0,22.0,948.0,75.0,77.0,47.0,236,1035.0,8.0,1035,1043.0,8.0,0,0,,,,,,
1624299,2015,4,14,2,EV,4458,N14162,ORD,CLE,1630,1625.0,-5.0,19.0,1644.0,77.0,77.0,51.0,315,1835.0,7.0,1847,1842.0,-5.0,0,0,,,,,,
1432217,2015,4,2,4,OO,5481,N118SY,MCI,SFO,1656,1653.0,-3.0,12.0,1705.0,247.0,279.0,261.0,1499,1926.0,6.0,1903,1932.0,29.0,0,0,,29.0,0.0,0.0,0.0,0.0
2304191,2015,5,26,2,AS,469,N585AS,LAX,SEA,2115,2134.0,19.0,11.0,2145.0,159.0,154.0,135.0,954,2400.0,8.0,2354,8.0,14.0,0,0,,,,,,
4707989,2015,10,21,3,OO,6532,N134SY,11292,10800,1110,1144.0,34.0,16.0,1200.0,151.0,140.0,120.0,850,1300.0,4.0,1241,1304.0,23.0,0,0,,0.0,0.0,0.0,23.0,0.0
1565745,2015,4,10,5,VX,752,N853VA,SFO,SEA,2050,2043.0,-7.0,10.0,2053.0,120.0,126.0,100.0,679,2233.0,16.0,2250,2249.0,-1.0,0,0,,,,,,
2514827,2015,6,8,1,AA,104,N866AA,DCA,JFK,1759,1824.0,25.0,21.0,1845.0,87.0,74.0,40.0,213,1925.0,13.0,1926,1938.0,12.0,0,0,,,,,,
2203917,2015,5,20,3,US,413,N541UW,PHX,SEA,1350,1347.0,-3.0,15.0,1402.0,182.0,167.0,146.0,1107,1628.0,6.0,1652,1634.0,-18.0,0,0,,,,,,
270193,2015,1,18,7,UA,1191,N34282,DCA,IAH,1739,1756.0,17.0,9.0,1805.0,222.0,175.0,162.0,1208,1947.0,4.0,2021,1951.0,-30.0,0,0,,,,,,
5443715,2015,12,7,1,DL,2036,N309DE,EYW,ATL,1744,1737.0,-7.0,7.0,1744.0,125.0,111.0,93.0,646,1917.0,11.0,1949,1928.0,-21.0,0,0,,,,,,
5146550,2015,11,18,3,WN,1295,N633SW,DEN,GRR,1040,1134.0,54.0,31.0,1205.0,150.0,158.0,121.0,1015,1606.0,6.0,1510,1612.0,62.0,0,0,,8.0,0.0,0.0,54.0,0.0
891777,2015,2,28,6,WN,3663,N600WN,PHX,SEA,1145,1157.0,12.0,11.0,1208.0,190.0,174.0,157.0,1107,1345.0,6.0,1355,1351.0,-4.0,0,0,,,,,,
5533230,2015,12,13,7,UA,793,N76515,ORD,LAX,1609,1614.0,5.0,16.0,1630.0,274.0,265.0,242.0,1744,1832.0,7.0,1843,1839.0,-4.0,0,0,,,,,,
1054400,2015,3,10,2,OO,4590,N445SW,MSP,FSD,1605,1600.0,-5.0,9.0,1609.0,65.0,46.0,33.0,196,1642.0,4.0,1710,1646.0,-24.0,0,0,,,,,,
5597230,2015,12,17,4,WN,1284,N658SW,SAN,SFO,1600,1602.0,2.0,10.0,1612.0,90.0,81.0,66.0,447,1718.0,5.0,1730,1723.0,-7.0,0,0,,,,,,
307165,2015,1,21,3,DL,199,N704X,LAX,SEA,800,758.0,-2.0,13.0,811.0,172.0,160.0,143.0,954,1034.0,4.0,1052,1038.0,-14.0,0,0,,,,,,
4467448,2015,10,6,2,WN,612,N658SW,10821,11057,845,845.0,0.0,30.0,915.0,95.0,100.0,63.0,361,1018.0,7.0,1020,1025.0,5.0,0,0,,,,,,
4018260,2015,9,7,1,DL,1302,N912DE,SDF,ATL,1232,1224.0,-8.0,41.0,1305.0,94.0,108.0,56.0,321,1401.0,11.0,1406,1412.0,6.0,0,0,,,,,,
727802,2015,2,17,2,UA,1104,N77296,ANC,DEN,2357,11.0,14.0,7.0,18.0,308.0,288.0,275.0,2405,653.0,6.0,705,659.0,-6.0,0,0,,,,,,
373098,2015,1,25,7,MQ,3615,N621MQ,JFK,CLE,1510,1544.0,34.0,24.0,1608.0,123.0,113.0,82.0,425,1730.0,7.0,1713,1737.0,24.0,0,0,,0.0,0.0,20.0,4.0,0.0
4288547,2015,9,24,4,DL,2299,N996AT,HOU,ATL,1809,1805.0,-4.0,18.0,1823.0,127.0,142.0,95.0,696,2058.0,29.0,2116,2127.0,11.0,0,0,,,,,,
1874767,2015,4,30,4,OO,2891,N869AS,LAX,SMF,805,756.0,-9.0,31.0,827.0,91.0,92.0,56.0,373,923.0,5.0,936,928.0,-8.0,0,0,,,,,,
1909020,2015,5,2,6,WN,2720,N474WN,MCO,BWI,910,910.0,0.0,14.0,924.0,135.0,127.0,108.0,787,1112.0,5.0,1125,1117.0,-8.0,0,0,,,,,,
4092754,2015,9,12,6,OO,4461,N679CA,SLC,SFO,830,825.0,-5.0,16.0,841.0,137.0,125.0,104.0,599,925.0,5.0,947,930.0,-17.0,0,0,,,,,,
1457222,2015,4,4,6,WN,2536,N904WN,DEN,SEA,845,849.0,4.0,18.0,907.0,180.0,175.0,152.0,1024,1039.0,5.0,1045,1044.0,-1.0,0,0,,,,,,
3956612,2015,9,3,4,DL,1940,N922DL,IAH,ATL,820,816.0,-4.0,19.0,835.0,120.0,125.0,97.0,689,1112.0,9.0,1120,1121.0,1.0,0,0,,,,,,
4245350,2015,9,22,2,DL,1714,N587NW,MSP,MCO,656,653.0,-3.0,17.0,710.0,192.0,187.0,163.0,1310,1053.0,7.0,1108,1100.0,-8.0,0,0,,,,,,
1108017,2015,3,13,5,WN,4368,N456WN,STL,LAX,1915,1920.0,5.0,11.0,1931.0,250.0,221.0,204.0,1592,2055.0,6.0,2125,2101.0,-24.0,0,0,,,,,,
4152338,2015,9,16,3,AS,683,N558AS,DEN,SEA,740,734.0,-6.0,12.0,746.0,165.0,159.0,144.0,1024,910.0,3.0,925,913.0,-12.0,0,0,,,,,,
1895904,2015,5,1,5,UA,1030,N38268,ORD,MSY,1215,1211.0,-4.0,12.0,1223.0,146.0,127.0,111.0,837,1414.0,4.0,1441,1418.0,-23.0,0,0,,,,,,
183847,2015,1,12,1,US,651,N557UW,SLC,PHX,2020,2010.0,-10.0,15.0,2025.0,97.0,97.0,76.0,507,2141.0,6.0,2157,2147.0,-10.0,0,0,,,,,,
324492,2015,1,22,4,WN,1053,N287WN,DEN,MDW,945,943.0,-2.0,12.0,955.0,140.0,138.0,117.0,895,1252.0,9.0,1305,1301.0,-4.0,0,0,,,,,,
4083326,2015,9,11,5,OO,6507,N943SW,MFR,DEN,1432,1426.0,-6.0,9.0,1435.0,158.0,150.0,133.0,964,1748.0,8.0,1810,1756.0,-14.0,0,0,,,,,,
5668780,2015,12,22,2,DL,831,N354NW,LGA,DTW,712,710.0,-2.0,17.0,727.0,124.0,110.0,87.0,502,854.0,6.0,916,900.0,-16.0,0,0,,,,,,
245535,2015,1,16,5,DL,29,N968DL,ATL,DFW,1910,1909.0,-1.0,24.0,1933.0,156.0,150.0,120.0,731,2033.0,6.0,2046,2039.0,-7.0,0,0,,,,,,
4640470,2015,10,16,5,AA,890,N194UW,11057,11298,2220,2221.0,1.0,12.0,2233.0,169.0,149.0,129.0,936,2342.0,8.0,9,2350.0,-19.0,0,0,,,,,,
3799614,2015,8,24,1,DL,676,N686DA,STT,JFK,1326,1339.0,13.0,12.0,1351.0,247.0,225.0,203.0,1623,1714.0,10.0,1733,1724.0,-9.0,0,0,,,,,,
2430414,2015,6,3,3,MQ,3399,N836MQ,LEX,DFW,1605,1553.0,-12.0,9.0,1602.0,149.0,125.0,107.0,785,1649.0,9.0,1734,1658.0,-36.0,0,0,,,,,,
3099322,2015,7,13,1,AA,1076,N3JEAA,LAX,BOS,1735,1742.0,7.0,21.0,1803.0,339.0,317.0,291.0,2611,154.0,5.0,214,159.0,-15.0,0,0,,,,,,
5307499,2015,11,29,7,EV,4288,N11194,RIC,ORD,712,707.0,-5.0,11.0,718.0,131.0,125.0,107.0,642,805.0,7.0,823,812.0,-11.0,0,0,,,,,,
1021358,2015,3,8,7,AA,1047,N541AA,DFW,ATL,1640,1732.0,52.0,11.0,1743.0,122.0,110.0,92.0,731,2015.0,7.0,1942,2022.0,40.0,0,0,,0.0,0.0,40.0,0.0,0.0
645267,2015,2,12,4,WN,731,N750SA,LGA,STL,1455,1513.0,18.0,12.0,1525.0,185.0,148.0,131.0,888,1636.0,5.0,1700,1641.0,-19.0,0,0,,,,,,
3635740,2015,8,14,5,WN,221,N567WN,BWI,DEN,1120,1120.0,0.0,9.0,1129.0,235.0,214.0,195.0,1491,1244.0,10.0,1315,1254.0,-21.0,0,0,,,,,,
2800856,2015,6,25,4,OO,4996,N109SY,ORD,CLT,1600,1606.0,6.0,21.0,1627.0,126.0,123.0,87.0,599,1854.0,15.0,1906,1909.0,3.0,0,0,,,,,,
2161591,2015,5,18,1,AA,1617,N3ACAA,CLT,ORD,530,525.0,-5.0,16.0,541.0,123.0,112.0,86.0,599,607.0,10.0,633,617.0,-16.0,0,0,,,,,,
3010035,2015,7,8,3,DL,878,N938DL,MCO,LGA,1215,1213.0,-2.0,14.0,1227.0,165.0,162.0,135.0,950,1442.0,13.0,1500,1455.0,-5.0,0,0,,,,,,
2691466,2015,6,19,5,B6,161,N571JB,JFK,SMF,750,821.0,31.0,34.0,855.0,368.0,369.0,330.0,2521,1125.0,5.0,1058,1130.0,32.0,0,0,,1.0,0.0,20.0,11.0,0.0
4447005,2015,10,4,7,WN,989,N8610A,10821,13931,2205,2204.0,-1.0,16.0,2220.0,55.0,54.0,34.0,159,2254.0,4.0,2300,2258.0,-2.0,0,0,,,,,,
3820049,2015,8,25,2,AA,1072,N3BEAA,DFW,PHL,1715,1721.0,6.0,14.0,1735.0,209.0,181.0,159.0,1303,2114.0,8.0,2144,2122.0,-22.0,0,0,,,,,,
574021,2015,2,7,6,NK,195,N631NK,MCO,FLL,2144,2133.0,-11.0,12.0,2145.0,57.0,58.0,40.0,177,2225.0,6.0,2241,2231.0,-10.0,0,0,,,,,,
3640566,2015,8,14,5,DL,2618,N945DN,IND,MSP,1605,1601.0,-4.0,11.0,1612.0,106.0,96.0,77.0,503,1629.0,8.0,1651,1637.0,-14.0,0,0,,,,,,
1352033,2015,3,28,6,DL,1638,N6707A,ATL,DCA,1920,1924.0,4.0,19.0,1943.0,109.0,97.0,75.0,547,2058.0,3.0,2109,2101.0,-8.0,0,0,,,,,,
2170539,2015,5,18,1,US,2135,N963UW,LGA,DCA,1400,1610.0,130.0,39.0,1649.0,75.0,115.0,70.0,214,1759.0,6.0,1515,1805.0,170.0,0,0,,40.0,0.0,5.0,125.0,0.0
2721931,2015,6,21,7,US,649,N557UW,LAX,PHX,625,628.0,3.0,25.0,653.0,91.0,88.0,56.0,370,749.0,7.0,756,756.0,0.0,0,0,,,,,,
